id,Слово,Перевод,Тип,Курс,Урок
388,kulüp,клуб,İSİMLER,A1,UNITE3
389,litre,литр,İSİMLER,A1,UNITE3
390,maç,матч,İSİMLER,A1,UNITE3
103,mağaza,магазин,İSİMLER,A1,UNITE3
2870,manikür,маникюр,İSİMLER,A1,UNITE3
279,market,"магазин, рынок",İSİMLER,A1,UNITE3
393,müsait,"свободный, доступный",İSİMLER,A1,UNITE3
394,müşteri,клиент,İSİMLER,A1,UNITE3
802,müze,музей,İSİMLER,A1,UNITE3
396,normal,нормальный,İSİMLER,A1,UNITE3
397,opera,опера,İSİMLER,A1,UNITE3
398,öğlen,полдень,İSİMLER,A1,UNITE3
399,öğrenci işleri,отдел по работе со студентами,İSİMLER,A1,UNITE3
400,pijama,пижама,İSİMLER,A1,UNITE3
401,restoran,ресторан,İSİMLER,A1,UNITE3
298,resepsiyonist,администратор,İSİMLER,A1,UNITE3
610,rezervasyon,бронирование,İSİMLER,A1,UNITE3
1687,röportaj,интервью,İSİMLER,A1,UNITE3
403,sağlıklı,здоровый,İSİMLER,A1,UNITE3
2871,seans,сеанс,İSİMLER,A1,UNITE3
405,sergi,выставка,İSİMLER,A1,UNITE3
2872,sinema,кино,İSİMLER,A1,UNITE3
406,site,"сайт, жилой комплекс",İSİMLER,A1,UNITE3
407,şarkı,песня,İSİMLER,A1,UNITE3
312,şimdi,сейчас,İSİMLER,A1,UNITE3
408,şiir,стихотворение,İSİMLER,A1,UNITE3
409,terlik,тапочки,İSİMLER,A1,UNITE3
410,tiyatro,театр,İSİMLER,A1,UNITE3
411,tur,тур,İSİMLER,A1,UNITE3
412,tür,"вид, тип",İSİMLER,A1,UNITE3
413,uygun,подходящий,İSİMLER,A1,UNITE3
414,vapur,паром,İSİMLER,A1,UNITE3
415,yalan,ложь,İSİMLER,A1,UNITE3
416,yanlış,неправильный,İSİMLER,A1,UNITE3
2873,yarın,завтра,İSİMLER,A1,UNITE3
996,yazar,писатель,İSİMLER,A1,UNITE3
417,yemekhane,столовая,İSİMLER,A1,UNITE3
418,yeni,новый,İSİMLER,A1,UNITE3
419,yolcu,пассажир,İSİMLER,A1,UNITE3
420,yorum,комментарий,İSİMLER,A1,UNITE3
421,yurt,общежитие,İSİMLER,A1,UNITE3
422,zaman,время,İSİMLER,A1,UNITE3
423,açmak,открывать,FİİLLER,A1,UNITE3
424,anlamak,понимать,FİİLLER,A1,UNITE3
425,bakmak,"смотреть, глядеть",FİİLLER,A1,UNITE3
426,banyo yapmak,принимать ванну,FİİLLER,A1,UNITE3
427,başlamak,"начинать, начинаться",FİİLLER,A1,UNITE3
428,bayılmak,"терять сознание, обожать",FİİLLER,A1,UNITE3
429,beslenmek,"питаться, кормиться",FİİLLER,A1,UNITE3
430,bilmek,знать,FİİLLER,A1,UNITE3
431,binmek,"садиться, садиться (на транспорт)",FİİLLER,A1,UNITE3
432,biriktirmek,"копить, собирать",FİİLLER,A1,UNITE3
433,bitmek,"заканчиваться, кончаться",FİİLLER,A1,UNITE3
434,buluşmak,встречаться,FİİLLER,A1,UNITE3
435,çalışmak,"работать, учиться",FİİLLER,A1,UNITE3
436,çıkmak,"выходить, уходить, подниматься",FİİLLER,A1,UNITE3
437,demek,"говорить, сказать",FİİLLER,A1,UNITE3
2874,ders çalışmak,заниматься (уроками),FİİLLER,A1,UNITE3
438,dinlemek,слушать,FİİLLER,A1,UNITE3
439,dinlenmek,отдыхать,FİİLLER,A1,UNITE3
440,dolaşmak,"гулять, бродить",FİİLLER,A1,UNITE3
441,dönmek,"возвращаться, поворачивать",FİİLLER,A1,UNITE3
442,durmak,"стоять, останавливаться",FİİLLER,A1,UNITE3
443,duş almak,принимать душ,FİİLLER,A1,UNITE3
444,fotoğraf çekmek,фотографировать,FİİLLER,A1,UNITE3
445,geçmek,"проходить, проезжать, сдавать (экзамен)",FİİLLER,A1,UNITE3
446,gezmek,"путешествовать, гулять",FİİLLER,A1,UNITE3
447,girmek,"входить, поступать",FİİLLER,A1,UNITE3
448,gitmek,"идти, ехать",FİİLLER,A1,UNITE3
449,hazırlamak,"готовить (что-л.), подготавливать",FİİLLER,A1,UNITE3
450,hazırlanmak,"готовиться (к чему-л.), собираться",FİİLLER,A1,UNITE3
451,hoşlanmak,"любить, нравиться",FİİLLER,A1,UNITE3
452,internete girmek,"выходить в интернет, заходить в интернет",FİİLLER,A1,UNITE3
453,izlemek,"смотреть (ТВ, фильм)",FİİLLER,A1,UNITE3
454,kahvaltı etmek,завтракать,FİİLLER,A1,UNITE3
455,kalkmak,"вставать, подниматься",FİİLLER,A1,UNITE3
456,kalmak,"оставаться, останавливаться (где-л.)",FİİLLER,A1,UNITE3
457,kapatmak,закрывать,FİİLLER,A1,UNITE3
458,kontrol etmek,"проверять, контролировать",FİİLLER,A1,UNITE3
459,konuşmak,"говорить, разговаривать",FİİLLER,A1,UNITE3
460,korkmak,бояться,FİİLLER,A1,UNITE3
461,koşmak,бежать,FİİLLER,A1,UNITE3
462,koymak,"класть, ставить",FİİLLER,A1,UNITE3
463,kullanmak,"использовать, пользоваться",FİİLLER,A1,UNITE3
464,nefret etmek,ненавидеть,FİİLLER,A1,UNITE3
465,okumak,читать,FİİLLER,A1,UNITE3
466,oturmak,"сидеть, садиться",FİİLLER,A1,UNITE3
467,oynamak,играть,FİİLLER,A1,UNITE3
468,öğrenmek,"узнавать, учить (что-л.)",FİİLLER,A1,UNITE3
469,özlemek,скучать (по ком-л./чему-л.),FİİLLER,A1,UNITE3
470,para çekmek,снимать деньги (с карты),FİİLLER,A1,UNITE3
471,pişirmek,"готовить (еду), варить",FİİLLER,A1,UNITE3
2875,saç kestirmek,стричься (о волосах),FİİLLER,A1,UNITE3
472,sanmak,"думать, полагать",FİİLLER,A1,UNITE3
473,sevmek,любить,FİİLLER,A1,UNITE3
474,sıkılmak,"скучать (испытывать скуку), утомляться",FİİLLER,A1,UNITE3
498,bol bol,"Много, в изобилии, обильно.",KALIP İFADELER,A1,UNITE3
499,inşallah,"Если на то будет воля Аллаха, дай бог, надеюсь.",KALIP İFADELER,A1,UNITE3
500,abla,старшая сестра,İSİMLER,A1,UNITE4
501,ağabey,старший брат,İSİMLER,A1,UNITE4
502,ağız,рот,İSİMLER,A1,UNITE4
503,aile,семья,İSİMLER,A1,UNITE4
504,amca,дядя,İSİMLER,A1,UNITE4
505,anadil,родной язык,İSİMLER,A1,UNITE4
202,anahtar,ключ,İSİMLER,A1,UNITE4
506,anaokulu,детский сад,İSİMLER,A1,UNITE4
507,anneanne,бабушка (по материнской линии),İSİMLER,A1,UNITE4
2876,Arapça,арабский язык,İSİMLER,A1,UNITE4
2801,Arnavut,"албанец, албанский",İSİMLER,A1,UNITE4
2877,Arnavutça,албанский язык,İSİMLER,A1,UNITE4
508,babaanne,бабушка (по отцовской линии),İSİMLER,A1,UNITE4
509,boyun,шея,İSİMLER,A1,UNITE4
510,burun,нос,İSİMLER,A1,UNITE4
2878,çift,пара,İSİMLER,A1,UNITE4
511,dayı,дядя (брат матери),İSİMLER,A1,UNITE4
512,dede,дедушка,İSİMLER,A1,UNITE4
513,diş,зуб,İSİMLER,A1,UNITE4
234,eğlenceli,"весёлый, занимательный",İSİMLER,A1,UNITE4
2879,enfes,"восхитительный, изумительный",İSİMLER,A1,UNITE4
514,erkek kardeş,брат,İSİMLER,A1,UNITE4
2880,e-posta,электронная почта,İSİMLER,A1,UNITE4
364,fikir,идея,İSİMLER,A1,UNITE4
515,hala,тётя (сестра отца),İSİMLER,A1,UNITE4
516,havuz,бассейн,İSİMLER,A1,UNITE4
1180,hobi,хобби,İSİMLER,A1,UNITE4
517,ilkokul,начальная школа,İSİMLER,A1,UNITE4
2881,İngilizce,английский язык,İSİMLER,A1,UNITE4
518,karı,жена,İSİMLER,A1,UNITE4
2882,Kazakça,казахский язык,İSİMLER,A1,UNITE4
2883,Kazakistan,Казахстан,İSİMLER,A1,UNITE4
519,kız kardeş,сестра,İSİMLER,A1,UNITE4
520,koca,муж,İSİMLER,A1,UNITE4
521,kol,рука,İSİMLER,A1,UNITE4
522,lise,средняя школа,İSİMLER,A1,UNITE4
523,manto,пальто,İSİMLER,A1,UNITE4
524,mektup,письмо,İSİMLER,A1,UNITE4
2826,Mısırlı,"египтянин, египетский",İSİMLER,A1,UNITE4
525,omuz,плечо,İSİMLER,A1,UNITE4
526,ortaokul,средняя школа (5-8 классы),İSİMLER,A1,UNITE4
811,profil,профиль,İSİMLER,A1,UNITE4
2830,Rus,"русский, русский",İSİMLER,A1,UNITE4
2884,Rusça,русский язык,İSİMLER,A1,UNITE4
527,satranç,шахматы,İSİMLER,A1,UNITE4
2885,sosyal medya,социальные сети,İSİMLER,A1,UNITE4
528,şirket,компания,İSİMLER,A1,UNITE4
529,teneffüs,перерыв,İSİMLER,A1,UNITE4
530,teyze,тётя (сестра матери),İSİMLER,A1,UNITE4
531,üniversite,университет,İSİMLER,A1,UNITE4
532,ütü,утюг,İSİMLER,A1,UNITE4
533,yabancı dil,иностранный язык,İSİMLER,A1,UNITE4
534,yaramaz,"озорной, непослушный",İSİMLER,A1,UNITE4
421,yurt,общежитие,İSİMLER,A1,UNITE4
535,zevkli,"приятный, доставляющий удовольствие",İSİMLER,A1,UNITE4
536,almak,"брать, покупать",FİİLLER,A1,UNITE4
857,anlatmak,"рассказывать, объяснять",FİİLLER,A1,UNITE4
537,dans etmek,танцевать,FİİLLER,A1,UNITE4
538,çalmak,"звонить (в звонок), играть (на инструменте), красть",FİİLLER,A1,UNITE4
539,hissetmek,чувствовать,FİİLLER,A1,UNITE4
494,yazmak,писать,FİİLLER,A1,UNITE4
2886,golf oynamak,играть в гольф,FİİLLER,A1,UNITE4
540,göndermek,"отправлять, посылать",FİİLLER,A1,UNITE4
467,oynamak,играть,FİİLLER,A1,UNITE4
541,öğretmek,"учить, обучать",FİİLLER,A1,UNITE4
456,kalmak,"оставаться, останавливаться (где-л.)",FİİLLER,A1,UNITE4
2887,plan yapmak,"строить планы, планировать",FİİLLER,A1,UNITE4
2888,pratik yapmak,"практиковаться, тренироваться",FİİLLER,A1,UNITE4
2889,selam söylemek,передавать привет,FİİLLER,A1,UNITE4
542,telefon etmek,звонить (по телефону),FİİLLER,A1,UNITE4
543,ağustos,август,İSİMLER,A1,UNITE5
544,ajanda,"ежедневник, планировщик",İSİMLER,A1,UNITE5
545,akıl,"ум, разум",İSİMLER,A1,UNITE5
546,anma,"память, воспоминание",İSİMLER,A1,UNITE5
547,aralık,декабрь,İSİMLER,A1,UNITE5
548,ateş,огонь,İSİMLER,A1,UNITE5
727,baklava,пахлава,İSİMLER,A1,UNITE5
549,balayı,медовый месяц,İSİMLER,A1,UNITE5
18,bayram,праздник,İSİMLER,A1,UNITE5
2890,bayramlık,"праздничный, нарядный",İSİMLER,A1,UNITE5
1604,bereket,изобилие,İSİMLER,A1,UNITE5
550,biricik,единственный,İSİMLER,A1,UNITE5
551,birlikte,вместе,İSİMLER,A1,UNITE5
552,birliktelik,"вместе, совместность",İSİMLER,A1,UNITE5
553,boya,краска,İSİMLER,A1,UNITE5
2845,bozuk,сломанный,İSİMLER,A1,UNITE5
554,buçuk,половина (часа),İSİMLER,A1,UNITE5
2891,buket,букет,İSİMLER,A1,UNITE5
555,cimri,скупой,İSİMLER,A1,UNITE5
2892,coşku,энтузиазм,İSİMLER,A1,UNITE5
556,cuma,пятница,İSİMLER,A1,UNITE5
557,cumartesi,суббота,İSİMLER,A1,UNITE5
558,çarşamba,среда,İSİMLER,A1,UNITE5
559,çeşitli,различный,İSİMLER,A1,UNITE5
560,çeyrek,четверть,İSİMLER,A1,UNITE5
561,çorba,суп,İSİMLER,A1,UNITE5
563,dakika,минута,İSİMLER,A1,UNITE5
564,dilek,желание,İSİMLER,A1,UNITE5
565,dini,религиозный,İSİMLER,A1,UNITE5
566,dişçi,зубной врач,İSİMLER,A1,UNITE5
567,dolunay,полнолуние,İSİMLER,A1,UNITE5
43,düğün,свадьба,İSİMLER,A1,UNITE5
569,egemenlik,суверенитет,İSİMLER,A1,UNITE5
570,ekim,октябрь,İSİMLER,A1,UNITE5
571,evlilik,брак,İSİMLER,A1,UNITE5
572,eylül,сентябрь,İSİMLER,A1,UNITE5
573,galeri,галерея,İSİMLER,A1,UNITE5
574,gelecek,будущее,İSİMLER,A1,UNITE5
575,gençlik,молодость,İSİMLER,A1,UNITE5
576,geveze,болтливый,İSİMLER,A1,UNITE5
370,gösteri,шоу,İSİMLER,A1,UNITE5
2893,harçlık,карманные деньги,İSİMLER,A1,UNITE5
577,harf,буква,İSİMLER,A1,UNITE5
2894,hayvanat bahçesi,зоопарк,İSİMLER,A1,UNITE5
578,hazırlık,подготовка,İSİMLER,A1,UNITE5
579,haziran,июнь,İSİMLER,A1,UNITE5
580,hece,слог,İSİMLER,A1,UNITE5
581,heyecan,"волнение, азарт",İSİMLER,A1,UNITE5
942,ilginç,интересный,İSİMLER,A1,UNITE5
582,ilkbahar,весна,İSİMLER,A1,UNITE5
583,kasım,ноябрь,İSİMLER,A1,UNITE5
584,kaza,"несчастный случай, авария",İSİMLER,A1,UNITE5
585,kış,зима,İSİMLER,A1,UNITE5
586,kurum,учреждение,İSİMLER,A1,UNITE5
587,kutlama,празднование,İSİMLER,A1,UNITE5
588,kültür,культура,İSİMLER,A1,UNITE5
589,marş,"гимн, марш",İSİMLER,A1,UNITE5
590,mart,март,İSİMLER,A1,UNITE5
591,mavi,синий,İSİMLER,A1,UNITE5
592,mayıs,май,İSİMLER,A1,UNITE5
593,mevsim,"время года, сезон",İSİMLER,A1,UNITE5
594,mezuniyet,"выпуск, окончание",İSİMLER,A1,UNITE5
595,milli,национальный,İSİMLER,A1,UNITE5
596,mola,перерыв,İSİMLER,A1,UNITE5
597,mor,фиолетовый,İSİMLER,A1,UNITE5
598,nice,многие (лета и т.д.),İSİMLER,A1,UNITE5
599,nikah,"бракосочетание, брак",İSİMLER,A1,UNITE5
2895,nikah memuru,сотрудник ЗАГСа,İSİMLER,A1,UNITE5
600,nisan,апрель,İSİMLER,A1,UNITE5
601,odun,дрова,İSİMLER,A1,UNITE5
602,ömür,жизнь,İSİMLER,A1,UNITE5
2896,özel,"частный, особый",İSİMLER,A1,UNITE5
603,palto,пальто,İSİMLER,A1,UNITE5
604,pazar,"воскресенье, базар, рынок",İSİMLER,A1,UNITE5
605,pazartesi,понедельник,İSİMLER,A1,UNITE5
606,perşembe,четверг,İSİMLER,A1,UNITE5
607,program,программа,İSİMLER,A1,UNITE5
608,randevu,"встреча, свидание",İSİMLER,A1,UNITE5
609,resmi,официальный,İSİMLER,A1,UNITE5
610,rezervasyon,бронирование,İSİMLER,A1,UNITE5
611,salı,вторник,İSİMLER,A1,UNITE5
612,saniye,секунда,İSİMLER,A1,UNITE5
613,sarı,жёлтый,İSİMLER,A1,UNITE5
614,saygıdeğer,уважаемый,İSİMLER,A1,UNITE5
615,sevgili,"любимый, дорогой",İSİMLER,A1,UNITE5
616,sonbahar,осень,İSİMLER,A1,UNITE5
2897,son kullanma tarihi,срок годности,İSİMLER,A1,UNITE5
617,sürpriz,сюрприз,İSİMLER,A1,UNITE5
618,şubat,февраль,İSİMLER,A1,UNITE5
619,temmuz,июль,İSİMLER,A1,UNITE5
620,toplantı,"собрание, встреча",İSİMLER,A1,UNITE5
621,ulusal,национальный,İSİMLER,A1,UNITE5
2898,ücret,"плата, взнос",İSİMLER,A1,UNITE5
622,vakit,время,İSİMLER,A1,UNITE5
623,yaz,лето,İSİMLER,A1,UNITE5
624,yeşil,зелёный,İSİMLER,A1,UNITE5
625,yılbaşı,Новый год,İSİMLER,A1,UNITE5
2899,yıl dönümü,годовщина,İSİMLER,A1,UNITE5
170,yüzük,кольцо,İSİMLER,A1,UNITE5
627,zafer,победа,İSİMLER,A1,UNITE5
628,zorluk,трудность,İSİMLER,A1,UNITE5
424,anlamak,понимать,FİİLLER,A1,UNITE5
629,asmak,"вешать, развешивать",FİİLLER,A1,UNITE5
630,atlamak,прыгать,FİİLLER,A1,UNITE5
631,atmak,"бросать, кидать",FİİLLER,A1,UNITE5
632,beklemek,ждать,FİİLLER,A1,UNITE5
633,benzemek,"быть похожим, походить",FİİLLER,A1,UNITE5
1143,bozulmak,"ломаться, портиться",FİİLLER,A1,UNITE5
2900,davet etmek,приглашать,FİİLLER,A1,UNITE5
709,değiştirmek,"менять, изменять",FİİLLER,A1,UNITE5
634,devam etmek,продолжать,FİİLLER,A1,UNITE5
635,dilemek,желать,FİİLLER,A1,UNITE5
636,doğmak,рождаться,FİİLLER,A1,UNITE5
2901,eğlenmek,"веселиться, развлекаться",FİİLLER,A1,UNITE5
2902,el öpmek,целовать руку (в знак уважения),FİİLLER,A1,UNITE5
637,evlenmek,"жениться, выходить замуж",FİİLLER,A1,UNITE5
638,gecikmek,"опаздывать, задерживаться",FİİLLER,A1,UNITE5
2903,gösteri yapmak,выступать (с представлением),FİİLLER,A1,UNITE5
2904,götürmek,"относить, отвозить",FİİLLER,A1,UNITE5
2905,ikram etmek,угощать,FİİLLER,A1,UNITE5
639,heyecanlanmak,"волноваться, возбуждаться",FİİLLER,A1,UNITE5
640,kapanmak,закрываться (самостоятельно),FİİLLER,A1,UNITE5
641,karşılamak,"встречать, приветствовать",FİİLLER,A1,UNITE5
642,katılmak,"принимать участие, присоединяться",FİİLLER,A1,UNITE5
1730,kavuşmak,"воссоединяться, встречаться",FİİLLER,A1,UNITE5
1099,kayak yapmak,кататься на лыжах,FİİLLER,A1,UNITE5
2906,kolonya dökmek,поливать одеколоном (по обычаю),FİİLLER,A1,UNITE5
643,korumak,"защищать, охранять",FİİLLER,A1,UNITE5
644,kutlamak,праздновать,FİİLLER,A1,UNITE5
646,öpmek,целовать,FİİLLER,A1,UNITE5
2907,para toplamak,собирать деньги,FİİLLER,A1,UNITE5
2908,pişman olmak,"сожалеть, раскаиваться",FİİLLER,A1,UNITE5
2888,pratik yapmak,"практиковаться, тренироваться",FİİLLER,A1,UNITE5
647,satın almak,покупать,FİİLLER,A1,UNITE5
2909,sofra hazırlamak,накрывать на стол,FİİLLER,A1,UNITE5
2910,sosyal olmak,"быть общительным, коммуницировать",FİİLLER,A1,UNITE5
648,sürmek,"везти (машину), мазать (хлеб), длиться",FİİLLER,A1,UNITE5
2911,tadı damağında kalmak,"оставлять приятное послевкусие, запоминаться (о вкусе)",FİİLLER,A1,UNITE5
2261,tasarlamak,"проектировать, создавать дизайн",FİİLLER,A1,UNITE5
649,toplamak,"собирать, подбирать",FİİLLER,A1,UNITE5
2912,uğur getirmek,приносить удачу,FİİLLER,A1,UNITE5
2913,üflemek,дуть,FİİLLER,A1,UNITE5
650,vedalaşmak,прощаться,FİİLLER,A1,UNITE5
651,yakmak,"жечь, зажигать",FİİLLER,A1,UNITE5
652,yaşlanmak,стареть,FİİLLER,A1,UNITE5
653,yenmek,"побеждать, съедать",FİİLLER,A1,UNITE5
2914,yer ayırtmak,бронировать место,FİİLLER,A1,UNITE5
654,yıkamak,мыть,FİİLLER,A1,UNITE5
2915,zaman geçirmek,проводить время,FİİLLER,A1,UNITE5
655,ziyaret etmek,"навещать, посещать",FİİLLER,A1,UNITE5
2916,ağrı kesici,обезболивающее,İSİMLER,A1,UNITE6
2917,akciğer,лёгкое,İSİMLER,A1,UNITE6
656,akıllı,умный,İSİMLER,A1,UNITE6
657,akraba,родственник,İSİMLER,A1,UNITE6
658,alan,"область, площадь",İSİMLER,A1,UNITE6
2918,alın,лоб,İSİMLER,A1,UNITE6
201,alt,"низ, нижний",İSİMLER,A1,UNITE6
659,arka,"зад, спина",İSİMLER,A1,UNITE6
660,aşağı,"низ, вниз",İSİMLER,A1,UNITE6
2919,ateş düşürücü,жаропонижающее,İSİMLER,A1,UNITE6
2287,belirti,симптом,İSİMLER,A1,UNITE6
509,boyun,шея,İSİMLER,A1,UNITE6
510,burun,нос,İSİMLER,A1,UNITE6
661,cadde,"проспект, улица",İSİMLER,A1,UNITE6
214,cesur,смелый,İSİMLER,A1,UNITE6
215,ciddi,серьёзный,İSİMLER,A1,UNITE6
555,cimri,скупой,İSİMLER,A1,UNITE6
923,cömert,щедрый,İSİMLER,A1,UNITE6
662,çene,подбородок,İSİMLER,A1,UNITE6
663,çevre,окружающая среда,İSİMLER,A1,UNITE6
664,çiftçi,фермер,İSİMLER,A1,UNITE6
223,dergi,журнал,İSİMLER,A1,UNITE6
665,dış,"внешний, наружный",İSİMLER,A1,UNITE6
2920,eksik,недостающий,İSİMLER,A1,UNITE6
666,emekli,пенсионер,İSİMLER,A1,UNITE6
667,enişte,"зять, деверь, шурин",İSİMLER,A1,UNITE6
361,ev hanımı,домохозяйка,İSİMLER,A1,UNITE6
668,göl,озеро,İSİMLER,A1,UNITE6
669,grip,грипп,İSİMLER,A1,UNITE6
670,güler yüzlü,"улыбчивый, приветливый",İSİMLER,A1,UNITE6
1260,gürültü,шум,İSİMLER,A1,UNITE6
671,halsiz,"вялый, слабый",İSİMLER,A1,UNITE6
2117,heykel,статуя,İSİMLER,A1,UNITE6
2921,iç,внутренний,İSİMLER,A1,UNITE6
1186,iskele,"пристань, пирс",İSİMLER,A1,UNITE6
2922,karın,живот,İSİMLER,A1,UNITE6
674,karşı,"против, напротив",İSİMLER,A1,UNITE6
2923,kaş,бровь,İSİMLER,A1,UNITE6
1188,kırık,"сломанный, перелом",İSİMLER,A1,UNITE6
88,kız,девушка,İSİMLER,A1,UNITE6
266,kibar,вежливый,İSİMLER,A1,UNITE6
2924,klarnet,кларнет,İSİMLER,A1,UNITE6
675,köprü,мост,İSİMLER,A1,UNITE6
676,köşe,угол,İSİMLER,A1,UNITE6
677,kulak,ухо,İSİMLER,A1,UNITE6
678,kuzen,"двоюродный брат, кузен",İSİMLER,A1,UNITE6
98,kütüphane,библиотека,İSİMLER,A1,UNITE6
679,lezzetli,вкусный,İSİMLER,A1,UNITE6
277,mahalle,квартал,İSİMLER,A1,UNITE6
680,manzara,"вид, пейзаж",İSİMLER,A1,UNITE6
681,marka,"марка, бренд",İSİMLER,A1,UNITE6
2925,mericmek çorbası,чечевичный суп,İSİMLER,A1,UNITE6
683,meydan,площадь,İSİMLER,A1,UNITE6
1782,mümkün,возможный,İSİMLER,A1,UNITE6
684,nehir,река,İSİMLER,A1,UNITE6
804,neşeli,"весёлый, радостный",İSİMLER,A1,UNITE6
1052,oğul,сын,İSİMLER,A1,UNITE6
525,omuz,плечо,İSİMLER,A1,UNITE6
685,orta,"середина, средний",İSİMLER,A1,UNITE6
2926,otantik,аутентичный,İSİMLER,A1,UNITE6
686,ön,"перед, передний",İSİMLER,A1,UNITE6
687,parmak,палец,İSİMLER,A1,UNITE6
688,patlıcan,баклажан,İSİMLER,A1,UNITE6
689,plan,план,İSİMLER,A1,UNITE6
690,rapor,отчёт,İSİMLER,A1,UNITE6
691,reçete,рецепт,İSİMLER,A1,UNITE6
692,renk,цвет,İSİMLER,A1,UNITE6
693,sağ,"правый, правый",İSİMLER,A1,UNITE6
300,sakin,спокойный,İSİMLER,A1,UNITE6
694,salıncak,качели,İSİMLER,A1,UNITE6
1130,sebze,овощ,İSİMLER,A1,UNITE6
308,sinirli,"сердитый, нервный",İSİMLER,A1,UNITE6
2927,soğuk algınlığı,простуда,İSİMLER,A1,UNITE6
695,sol,"левый, левый",İSİMLER,A1,UNITE6
149,sözlük,словарь,İSİMLER,A1,UNITE6
696,şeker,"сахар, конфета",İSİMLER,A1,UNITE6
697,şikâyet,жалоба,İSİMLER,A1,UNITE6
2928,şurup,сироп,İSİMLER,A1,UNITE6
698,tahmin,предположение,İSİMLER,A1,UNITE6
2929,tarihî,исторический,İSİMLER,A1,UNITE6
700,ten,кожа,İSİMLER,A1,UNITE6
701,terzi,портной,İSİMLER,A1,UNITE6
323,üst,верх,İSİMLER,A1,UNITE6
702,vücut,тело,İSİMLER,A1,UNITE6
2930,yaklaşık,примерно,İSİMLER,A1,UNITE6
2931,yanak,щека,İSİMLER,A1,UNITE6
534,yaramaz,"озорной, непослушный",İSİMLER,A1,UNITE6
703,yenge,"жена брата, невестка",İSİMLER,A1,UNITE6
704,yukarı,"верх, вверх",İSİMLER,A1,UNITE6
2932,yüksek lisans,"магистратура, магистерская степень",İSİMLER,A1,UNITE6
2933,yüz,лицо,İSİMLER,A1,UNITE6
705,ağrımak,болеть (испытывать боль),FİİLLER,A1,UNITE6
706,anlaşmak,"договариваться, сходиться во мнениях",FİİLLER,A1,UNITE6
428,bayılmak,"терять сознание, обожать",FİİLLER,A1,UNITE6
707,beğenmek,"нравиться, одобрять",FİİLLER,A1,UNITE6
708,danışmak,"спрашивать совета, консультироваться",FİİLLER,A1,UNITE6
709,değiştirmek,"менять, изменять",FİİLLER,A1,UNITE6
175,görüşmek,"встречаться, видеться, беседовать",FİİLLER,A1,UNITE6
539,hissetmek,чувствовать,FİİLLER,A1,UNITE6
2934,iğne olmak,"делать укол, прививаться",FİİLLER,A1,UNITE6
1323,ilgilenmek,"интересоваться, заниматься (кем-л./чем-л.)",FİİLLER,A1,UNITE6
2935,inanmak,верить,FİİLLER,A1,UNITE6
711,kaşınmak,чесаться (испытывать зуд),FİİLLER,A1,UNITE6
642,katılmak,"принимать участие, присоединяться",FİİLLER,A1,UNITE6
712,kızarmak,"краснеть, зарумяниваться",FİİLLER,A1,UNITE6
2936,midesi bulanmak,тошнить,FİİLLER,A1,UNITE6
713,sallanmak,"качаться, болтаться",FİİLLER,A1,UNITE6
2937,tahlil yaptırmak,сдавать анализы,FİİLLER,A1,UNITE6
480,tanımak,знать (быть знакомым),FİİLLER,A1,UNITE6
714,tansiyon ölçtürmek,измерять давление,FİİLLER,A1,UNITE6
715,tartılmak,взвешиваться,FİİLLER,A1,UNITE6
716,tedavi olmak,"лечиться, проходить лечение",FİİLLER,A1,UNITE6
717,öksürmek,кашлять,FİİLLER,A1,UNITE6
2938,vakit geçirmek,проводить время,FİİLLER,A1,UNITE6
719,ada,остров,İSİMLER,A2,UNITE1
656,akıllı,"умный, разумный",İSİMLER,A2,UNITE1
720,altın,золото,İSİMLER,A2,UNITE1
721,ana yemek,основное блюдо,İSİMLER,A2,UNITE1
722,apartman,многоквартирный дом,İSİMLER,A2,UNITE1
723,aptal,глупый,İSİMLER,A2,UNITE1
724,âşık,влюблённый,İSİMLER,A2,UNITE1
725,aşk,любовь,İSİMLER,A2,UNITE1
726,avuç,"ладонь, горсть",İSİMLER,A2,UNITE1
727,baklava,пахлава,İSİMLER,A2,UNITE1
728,beyaz,белый,İSİMLER,A2,UNITE1
729,bez,"ткань, пелёнка",İSİMLER,A2,UNITE1
25,büyük,большой,İSİMLER,A2,UNITE1
731,biber,перец,İSİMLER,A2,UNITE1
732,bol,"обильный, просторный",İSİMLER,A2,UNITE1
733,börek,"бёрек, пирог",İSİMLER,A2,UNITE1
734,bulut,облако,İSİMLER,A2,UNITE1
351,büfe,буфет,İSİMLER,A2,UNITE1
661,cadde,"проспект, улица",İSİMLER,A2,UNITE1
735,çikolata,шоколад,İSİMLER,A2,UNITE1
736,çim,"газон, трава",İSİMLER,A2,UNITE1
737,çizgi,линия,İSİMLER,A2,UNITE1
738,çöp,мусор,İSİMLER,A2,UNITE1
739,dalgalı,волнистый,İSİMLER,A2,UNITE1
740,damar,"жила, сосуд",İSİMLER,A2,UNITE1
741,demet,"пучок, букет",İSİMLER,A2,UNITE1
742,dengesiz,"неуравновешенный, нестабильный",İSİMLER,A2,UNITE1
743,dilim,"ломтик, кусок",İSİMLER,A2,UNITE1
744,dosdoğru,"прямой, напрямик",İSİMLER,A2,UNITE1
745,dürüst,честный,İSİMLER,A2,UNITE1
746,düşünceli,"задумчивый, внимательный",İSİMLER,A2,UNITE1
