4851	N	N	falla
4852	N	N	escudo
4853	N	N	latinoamérica
4854	V	V	restablecer
4855	V	V	desvelar
4856	A	A	desagradable
4857	N	N	inclinación
4858	A	A	feroz
4859	V	V	entusiasmar
4860	N	M	veinticinco
4862	N	N	portal
4864	N	N	legalidad
4865	N	N	capricho
4866	N	N	almirante
4867	N	N	exhibición
4868	N	N	gafo
4869	N	N	chicago
4870	N	N	serenidad
4871	A	A	consiguiente
4873	N	N	televisor
4874	N	N	picasso
4875	V	V	entretener
4876	N	N	golfo
4877	N	N	consigna
4879	V	V	tejer
4880	N	N	aguja
4882	A	A	exquisito
4883	A	A	radiofónico
4884	N	N	jerusalén
4885	A	A	pictórico
4886	N	N	indemnización
4887	V	V	excitar
4888	N	N	mosca
4890	N	N	furia
4891	N	N	tregua
4893	N	N	cemento
4896	N	N	trayecto
4897	N	N	ginebra
4898	C	P	rumbo a
4899	V	V	intercambiar
4900	V	V	incurrir
4901	N	N	estampa
4902	V	V	acontecer
4903	N	N	melodía
4904	C	C	mal que
4905	V	V	estrechar
4906	A	A	furioso
4907	N	N	cruce
4908	N	N	luisa
4909	N	N	cuñado
4910	N	N	procedencia
4911	N	N	murcia
4912	V	V	cursar
4913	N	N	atlántico
4914	A	A	susceptible
4915	N	N	mentalidad
4916	V	V	acreditar
4917	N	N	inversor
4918	C	C	de forma que
4919	N	N	concertación
4920	N	N	razonamiento
4921	N	N	compás
4922	N	N	adolescencia
4924	A	A	repleto
4925	D	R	he
4926	V	V	disculpar
4929	V	V	recaer
4930	A	A	prudente
4931	A	A	indiferente
4933	A	A	mítico
4934	N	M	doscientos
4935	N	N	cheque
4936	V	V	diferir
4937	N	N	ballet
4938	C	P	con respecto al
4939	A	A	innumerable
4940	N	N	vacuna
4941	A	A	pertinente
4942	N	N	entierro
4943	N	N	marx
4945	A	A	ingenuo
4946	N	N	enrique
4947	N	N	desigualdad
4948	V	V	cazar
4949	N	N	decoración
4950	N	N	mendoza
4951	N	N	aprovechamiento
4952	N	N	oscar
4953	A	A	lírico
4954	N	N	javier
4955	N	N	áfrica
4956	V	V	irritar
4957	N	N	palomo
4958	V	V	empatar
4959	V	V	decorar
4960	R	Q	sendos
4961	N	N	intuición
4962	V	V	diluir
4963	D	R	nada menos que
4964	N	N	formulación
4966	N	N	freno
4967	V	V	dialogar
4968	N	N	atardecer
4969	N	N	hitler
4971	V	V	inundar
4972	N	N	cartón
4973	V	V	teñir
4974	V	V	aburrir
4975	N	N	bondad
4976	N	N	josé maría aznar
4977	A	A	acompañado
4978	N	N	moción
4979	N	N	los angeles
4981	N	N	auditorio
4982	A	A	afectivo
4983	V	V	aferrar
4984	N	N	certificado
4985	N	N	rata
4986	V	V	ostentar
4987	N	N	muelle
4988	A	A	imperial
4989	V	V	encomendar
4991	N	N	porvenir
4992	N	N	seriedad
4993	N	N	colón
4994	N	N	diana
4995	A	A	magnético
4996	N	N	recaudación
4997	N	N	centavo
4999	A	A	mediado
5000	N	N	rebelde
5001	N	N	culo
5002	N	N	víctor
5003	D	R	cuidadosamente
5004	N	N	armamento
5005	V	V	frustrar
5006	N	N	circo
5007	A	A	sombrío
5008	N	N	cabecera
5009	V	V	filmar
5010	N	N	pepe
5011	A	A	vago
5012	A	A	trasero
5014	N	N	centenario
5015	C	P	cara a
5016	D	R	abiertamente
5017	N	N	juguete
5018	N	N	la paz
5019	N	N	auxilio
5020	V	V	liderar
5021	N	N	nudo
5022	N	N	hollywood
5023	N	N	trapo
5024	N	N	interrogante
5025	A	A	innecesario
5026	V	V	reinar
5027	N	N	metodología
5028	A	A	detenido
5029	A	A	concentrado
5030	N	N	batería
5031	N	N	gregorio
5032	N	N	dc
5033	N	N	cólera
5035	A	A	fisiológico
5036	N	N	vertiente
5037	N	N	irán
5038	V	V	congelar
5039	A	A	semanal
5040	N	N	auge
5041	N	N	camarada
5042	N	N	sirviente
5043	N	N	don juan
5044	V	V	perfilar
5045	N	N	localización
5046	N	N	mármol
5047	N	N	mantequilla
5048	N	N	tenor
5049	A	A	ministerial
5050	N	N	corbata
5051	A	A	implacable
5052	V	V	abonar
5053	N	N	mitin
5054	N	N	aviación
5055	A	A	audiovisual
5057	N	N	popularidad
5058	N	N	liberalismo
5059	N	N	moto
5060	N	N	esplendor
5061	N	N	apetito
5062	N	N	insulto
5063	N	N	acera
5064	N	N	insistencia
5065	N	N	lema
5066	A	A	mercantil
5067	N	N	fauna
5068	N	N	crío
5069	N	N	cadera
5070	N	N	recta
5071	V	V	descargar
5072	N	N	interesado
5073	V	V	plasmar
5074	N	N	elevación
5075	V	V	actualizar
5076	N	N	oviedo
5077	A	A	sonriente
5078	N	N	enzima
5079	V	V	enfatizar
5080	A	A	detallado
5081	N	N	invención
5082	V	V	adorar
5083	V	V	avalar
5084	N	N	prudencia
5085	A	A	asiático
5086	A	A	rotundo
5087	A	A	valiente
5088	N	N	reestructuración
5089	N	N	convergencia
5090	N	N	chiapas
5091	N	N	cineasta
5092	N	N	culpable
5094	N	N	consorcio
5095	N	N	ordenación
5096	N	N	frasco
5097	N	M	sesenta
5098	N	N	refuerzo
5099	N	N	insomnio
5100	N	N	conspiración
5101	N	N	terminal
5102	A	A	solidario
5103	C	P	referente a
5105	A	A	bélico
5106	V	V	reventar
5107	N	N	sondeo
5108	N	N	capacitación
5109	N	N	lana
5110	V	V	coronar
5111	N	N	competitividad
5113	N	N	kg
5114	N	N	comercialización
5115	N	N	menem
5116	N	N	extinción
5117	N	N	austria
5118	N	N	táctico
5119	A	A	marginal
5120	A	A	guatemalteco
5121	N	N	jazz
5122	A	A	aproximado
5123	V	V	duplicar
5124	N	N	plomo
5125	N	N	reparación
5126	N	N	inmigración
5127	A	A	estupendo
5128	A	A	monumental
5130	N	N	unanimidad
5131	N	N	impotencia
5132	N	N	catalina
5133	N	N	eliminatoria
5134	N	N	abismo
5135	D	R	conjuntamente
5136	N	N	goya
5137	N	N	artefacto
5138	N	N	discrepancia
5139	A	A	dotado
5140	N	N	muralla
5141	V	V	sobresalir
5142	A	A	aplicable
5143	N	N	dotación
5144	N	N	docente
5145	A	A	étnico
5146	A	A	incierto
5147	N	N	disgusto
5148	N	N	elogio
5149	N	N	constructor
5150	N	N	calcio
5151	V	V	largar
5152	N	N	fray
5153	N	N	torno
5154	V	V	reformar
5155	N	N	temblor
5156	N	N	laberinto
5157	D	R	económicamente
5159	V	V	liquidar
5160	V	V	sintetizar
5161	A	A	heroico
5162	N	N	procesión
5163	N	N	comodidad
5164	V	V	obrar
5165	V	V	rebasar
5166	N	N	imposición
5167	N	N	conversión
5168	A	A	agropecuario
5169	N	N	alerta
5170	V	V	despejar
5172	A	A	periférico
5173	N	N	cese
5174	N	N	homicidio
5175	A	A	geométrico
5176	N	N	residente
5177	A	A	previsible
5178	V	V	simular
5179	A	A	simultáneo
5180	N	N	olla
5181	A	A	autoritario
5183	N	N	amplitud
5184	A	A	sordo
5185	N	N	moro
5186	N	N	chorro
5187	A	A	uruguayo
5188	D	R	progresivamente
5189	N	N	ritual
5190	V	V	descuidar
5191	N	N	fatiga
5193	A	A	estudiantil
5194	N	N	subsidio
5195	N	N	coherencia
5196	N	N	manual
5197	N	N	guante
5198	N	N	integridad
5199	A	A	primordial
5200	A	A	costoso
5201	N	N	rencor
5202	N	M	dieciocho
5203	N	N	coyuntura
5204	N	N	martínez
5205	N	N	renacimiento
5207	V	V	reaparecer
5208	D	R	correctamente
5209	N	N	plantel
5210	A	A	admirable
5211	N	N	pce
5212	N	N	windows
5213	N	N	retención
5214	N	N	perón
5215	N	N	bus
5216	A	A	insoportable
5217	N	N	franja
5218	N	N	comparecencia
5219	V	V	discurrir
5220	V	V	igualar
5221	V	V	seducir
5222	N	N	sabio
5223	N	N	dedicación
5224	V	V	delimitar
5225	V	V	lesionar
5226	D	R	paralelamente
5227	N	N	lapso
5228	N	N	novelista
5229	N	N	clausura
5230	C	P	con relación a
5231	N	N	bandeja
5232	N	N	trono
5233	N	N	inversionista
5234	N	N	fidel castro
5235	N	N	electrón
5236	N	N	prostituto
5237	N	N	supresión
5238	A	A	humanitario
5239	N	N	congresista
5240	V	V	estremecer
5241	V	V	intensificar
5242	N	N	pacífico
5243	N	N	plenitud
5244	D	R	curiosamente
5245	V	V	percatar
5247	N	N	caridad
5249	N	N	parcela
5250	A	A	flexible
5251	N	N	san francisco
5253	A	A	flojo
5254	N	N	ladero
5255	N	N	juan
5256	N	N	tinta
5257	N	N	litoral
5258	N	N	chiste
5259	V	V	perfeccionar
5260	V	V	humillar
5261	A	A	prioritario
5262	V	V	extinguir
5263	V	V	erguir
5264	N	N	caudal
5265	A	A	egipcio
5266	A	A	óptico
5267	V	V	detallar
5268	N	N	yugoslavia
5269	N	M	noveno
5270	V	V	recrear
5271	V	V	recalcar
5272	N	N	anterioridad
5273	N	N	armada
5274	N	N	julia
5276	N	N	exactitud
5277	N	N	fmi
5278	N	N	fraga
5279	A	A	celeste
5280	N	N	marinero
5281	N	N	triángulo
5283	V	V	recitar
5284	N	N	cirujano
5285	N	N	tercer mundo
5286	N	N	lópez
5287	V	V	transitar
5288	N	N	bulto
5289	N	N	chimenea
5290	V	V	instar
5291	A	A	originario
5292	N	N	secta
5293	N	N	inmueble
5294	N	N	bolívar
5295	V	V	repasar
5296	N	N	iluminación
5297	V	V	suicidarse
5298	V	V	restaurar
5299	N	N	yacimiento
5300	A	A	canario
5301	V	V	reprochar
5302	N	N	relevo
5303	D	R	adecuadamente
5305	A	A	rentable
5306	V	V	enfocar
5307	N	N	colina
5309	V	V	torturar
5310	N	N	transacción
5311	N	N	rtve
5312	N	N	whisky
5313	A	A	flaco
5314	V	V	rondar
5315	V	V	derrumbar
5317	C	P	en dirección a
5318	A	A	hábil
5319	N	N	carolina
5321	V	V	sudar
5322	N	N	elegancia
5323	N	N	barril
5324	A	A	miserable
5325	N	N	apreciación
5326	N	N	pérez
5327	N	N	iva
5329	N	N	legitimidad
5330	V	V	aplazar
5331	N	N	efectividad
5332	N	N	inclusión
5333	N	N	utopía
5334	N	N	semejanza
5335	N	N	donación
5336	A	A	sofisticado
5337	A	A	criollo
5338	N	N	festejo
5340	V	V	invocar
5341	N	N	juan pablo ii
5342	A	A	irónico
5343	N	N	inestabilidad
5344	N	N	realizador
5345	N	N	melancolía
5346	A	A	intacto
5347	N	N	ptas
5348	N	N	tanque
5349	V	V	pudrir
5351	N	N	piedad
5352	N	N	pamplona
5353	N	N	disponibilidad
5354	N	N	prólogo
5355	A	A	conflictivo
5358	A	A	alimenticio
5359	N	N	absorción
5360	V	V	apurar
5361	N	N	conformidad
5362	A	A	puntual
5363	N	N	anfitrión
5364	N	N	abstracción
5365	V	V	planificar
5367	A	A	hospitalario
5368	N	N	disolución
5369	A	A	ansioso
5370	A	A	perpetuo
5371	V	V	regar
5372	N	N	oveja
5374	N	N	silueta
5375	N	N	bodega
5376	N	N	ricardo
5377	N	N	millar
5378	N	N	superioridad
5379	N	N	decadencia
5380	A	A	idóneo
5381	V	V	impregnar
5382	A	A	ofensivo
5383	D	R	cuanto antes
5384	N	N	semifinal
5386	A	A	virtual
5388	N	N	cláusula
5389	N	N	vestuario
5390	N	N	tertulio
5391	N	N	pc
5392	N	N	paja
5393	A	A	disperso
5394	N	N	ocio
5396	N	N	samper
5398	N	N	retórico
5399	N	N	lealtad
5400	N	N	carpeto
5401	A	A	gótico
5402	N	N	extremidad
5403	N	N	flexibilidad
5404	N	M	octavo
5405	V	V	consolar
5406	V	V	indignar
5407	A	A	indiscutible
5408	N	N	contracción
5409	N	N	penetración
5410	A	A	genial
5411	V	V	resucitar
5412	N	N	despliegue
5413	N	N	remate
5414	A	A	honesto
5415	V	V	consignar
5416	N	N	guerrero
5417	N	N	cima
5418	N	N	asentamiento
5419	N	N	cobro
5420	A	A	culto
5421	A	A	ecuatoriano
5422	N	N	franquismo
5423	N	N	priista
5424	N	N	micrófono
5425	N	N	nuca
5426	N	N	peregrino
5427	N	N	biología
5428	N	N	huésped
5429	V	V	insultar
5430	V	V	atentar
5431	A	A	ilícito
5432	V	V	industrializar
5433	A	A	natal
5434	N	N	pureza
5435	N	N	vinagre
5436	V	V	derramar
5437	N	N	procesamiento
5438	N	N	contribuyente
5439	V	V	arrodillar
5440	N	N	alquiler
5441	A	A	serbio
5442	D	R	notablemente
5443	A	A	arqueológico
5444	N	N	nobleza
5445	V	V	enlazar
5447	A	A	panameño
5448	V	V	revestir
5449	V	V	contradecir
5450	V	V	rellenar
5451	N	N	susto
5452	N	N	multinacional
5453	A	A	cardíaco
5454	N	N	freud
5455	N	N	intermediario
5456	A	A	exento
5457	N	N	mercedes
5458	N	N	pertenencia
5459	N	N	milenio
5460	V	V	abstener
5461	N	N	zanahorio
5462	A	A	apasionado
5463	N	N	huida
5464	N	N	usa
5465	N	N	lentitud
5467	N	N	patrono
5468	N	N	directorio
5469	N	N	mama
5470	V	V	avergonzar
5471	N	N	levantamiento
5472	N	N	leña
5473	N	N	demócrata
5474	V	V	rallar
5475	N	N	textura
5476	N	N	irak
5477	N	N	descarga
5478	A	A	adverso
5479	N	N	antepasado
5480	A	A	centrado
5481	V	V	arruinar
5482	N	N	misil
5483	A	A	amistoso
5484	N	N	membrana
5485	V	V	subsistir
5486	N	N	lío
5487	A	A	implícito
5488	A	A	acorde
5489	V	V	desnudar
5491	D	R	cuando menos
5492	N	N	jordi pujol
5493	D	R	automáticamente
5494	N	N	habla
5495	N	N	lomo
5496	A	A	torpe
5497	N	N	cali
5498	N	N	narcotraficante
5499	V	V	salpicar
5500	N	N	apelación
5501	N	N	colesterol
5502	A	A	inquietante
5503	A	A	evolutivo
5504	N	N	juan carlos
5505	N	N	riñón
5506	V	V	arribar
5507	N	N	paradoja
5508	A	A	pesquero
5509	A	A	salvadoreño
5510	N	N	bill clinton
5511	N	N	etiqueta
5512	A	A	empírico
5513	N	N	goma
5514	V	V	clausurar
5515	D	R	debidamente
5516	N	M	dieciséis
5517	A	A	preocupante
5518	N	N	guadalajara
5519	N	N	pilar
5520	D	R	desgraciadamente
5521	A	A	despejado
5522	N	N	delincuencia
5523	N	N	insuficiencia
5524	N	N	ponencia
5525	N	N	trofeo
5526	N	N	vivencia
5527	N	N	panel
5528	N	N	sexualidad
5529	N	N	fernández
5530	N	N	quehacer
5531	N	N	vómito
5532	V	V	instruir
5534	A	A	acusado
5535	N	N	matrícula
5536	N	N	despido
5537	N	N	arroyo
5538	N	N	flecha
5539	V	V	erigir
5541	N	N	mary
5542	A	A	recomendable
5543	N	N	indignación
5544	V	V	fusilar
5545	A	A	preferible
5546	V	V	abatir
5547	D	R	físicamente
5548	A	A	penitenciario
5549	N	N	garzón
5550	N	N	gorbachov
5552	A	A	repentino
5553	N	N	custodio
5554	N	N	entraña
5555	A	A	sentado
5556	A	A	mineral
5557	V	V	encarcelar
5558	V	V	desvanecer
5559	N	N	tontería
5560	N	N	párpado
5561	N	N	ademán
5562	N	N	anomalía
5563	N	N	conejo
5564	N	N	medianoche
5565	V	V	amanecer
5566	N	N	inundación
5567	N	N	clara
5568	N	N	mario conde
5570	N	N	velázquez
5571	N	N	nuez
5572	A	A	callejero
5573	A	A	grato
5575	N	N	vejez
5576	V	V	inquietar
5577	V	V	confeccionar
5578	N	N	psicólogo
5579	N	M	veinticuatro
5580	N	N	ida
5581	N	N	crucero
5582	N	N	telescopio
5583	N	N	carnaval
5584	V	V	fascinar
5585	N	N	estatura
5586	V	V	progresar
5587	N	N	veneno
5588	V	V	consumar
5589	N	N	movilidad
5590	A	A	precario
5591	N	N	lisboa
5592	N	N	escultor
5593	N	N	álbum
5594	A	A	considerado
5595	V	V	consentir
5596	D	R	anualmente
5597	N	M	ii
5598	A	A	patriótico
5599	N	N	adorno
5600	N	N	los
5602	D	R	formalmente
5604	V	V	fluir
5605	N	N	clavo
5607	N	N	medellín
5608	N	N	pirámide
5609	A	A	apto
5610	N	N	escalón
5611	N	N	cereal
5612	V	V	expandir
5613	V	V	hinchar
5614	V	V	unificar
5615	N	N	ecosistema
5616	A	A	indefinido
5617	N	N	predominio
5618	N	N	relleno
5619	N	N	ceja
5620	N	N	cátedra
5621	V	V	agredir
5622	N	N	asco
5623	A	A	acertado
5624	N	N	lente
5625	A	A	precedente
5626	N	N	rosario
5627	V	V	improvisar
5628	N	N	jaula
5629	V	V	vislumbrar
5630	V	V	acarrear
5631	N	N	rodaje
5632	A	A	fugaz
5633	N	N	coraje
5634	V	V	estrellar
5635	A	A	resultante
5636	A	A	diminuto
5637	N	N	ganadería
5638	A	A	protector
5640	N	N	puñado
5641	N	N	césar
5642	V	V	enredar
5643	V	V	alarmar
5644	N	N	filial
5645	A	A	patente
5646	N	N	atlanta
5647	N	N	república dominicana
5648	V	V	florecer
5649	D	R	permanentemente
5652	N	N	extremadura
5653	A	A	siniestro
5654	A	A	eclesiástico
5655	A	A	triple
5656	V	V	perturbar
5657	N	N	controversia
5658	V	V	barrer
5660	N	N	retroceso
5661	A	A	lineal
5662	N	N	exclusión
5663	D	R	extremadamente
5664	N	N	consuelo
5665	N	N	desempeño
5666	A	A	genérico
5667	N	N	porqué
5668	A	A	iberoamericano
5669	N	N	poblador
5670	D	R	expresamente
5671	N	N	trance
5672	V	V	descomponer
5673	D	R	bruscamente
5674	N	N	bote
5675	N	N	quiebra
5676	V	V	diagnosticar
5677	V	V	desfilar
5678	V	V	envejecer
5679	N	N	carajo
5680	N	N	cuna
5681	N	N	devoción
5682	N	N	facción
5683	A	A	asombroso
5684	A	A	compacto
5685	N	N	correlación
5686	V	V	contagiar
5687	N	N	pilar
5688	V	V	irrumpir
5689	N	N	mejoramiento
5690	A	A	sangriento
5691	V	V	espantar
5692	N	N	acompañante
5693	V	V	susurrar
5696	N	N	gitano
5697	N	N	licor
5699	N	N	cortés
5700	N	N	atribución
5701	D	R	antaño
5702	A	A	casado
5704	A	A	peninsular
5706	V	V	indagar
5708	N	N	managua
5709	A	A	atmosférico
5710	N	N	pipa
5711	V	V	encubrir
5712	N	N	prosa
5713	V	V	frotar
5714	N	N	sánchez
5715	V	V	alertar
5716	N	N	contienda
5717	N	N	alfonso guerra
5718	N	N	biblia
5719	N	N	artesano
5720	N	N	itinerario
5721	N	N	oso
5722	A	A	querido
5723	N	N	favorito
5725	N	N	descendiente
5726	A	A	puertorriqueño
5727	V	V	desafiar
5728	N	N	sirena
5729	N	N	cromosoma
5730	N	N	patrulla
5732	N	N	tributo
5733	N	N	llamamiento
5735	N	N	natalia
5736	A	A	autorizado
5739	A	A	comprometido
5740	A	A	glorioso
5741	V	V	topar
5742	N	N	violín
5743	V	V	oscurecer
5744	D	R	radicalmente
5745	A	A	expreso
5746	N	N	setiembre
5747	A	A	ambiguo
5748	N	N	oliva
5750	N	N	suegro
5751	N	N	operativo
5752	A	A	enérgico
5753	A	A	electo
5754	A	A	burocrático
5755	N	N	hazaña
5756	A	A	molecular
5757	V	V	recaudar
5758	N	N	etarra
5759	N	N	zedillo
5760	N	N	epidemia
5761	N	N	tallo
5762	N	N	proveedor
5763	N	N	xv
5764	N	N	máxima
5765	N	N	migración
5766	N	N	réplica
5767	V	V	adentrarse
5768	A	A	graso
5769	N	N	sinfonía
5770	A	A	complutense
5771	N	N	mérida
5773	N	N	merced
5774	V	V	arrasar
5775	V	V	habilitar
5776	N	N	cochabamba
5777	N	N	generosidad
5778	V	V	frecuentar
5780	N	N	carlos
5781	N	N	asignatura
5782	N	N	embargo
5783	N	N	cráneo
5784	N	N	julián
5785	N	N	diversión
5786	N	N	rotación
5787	N	N	bastón
5789	N	N	relevancia
5791	N	N	pro
5792	V	V	pescar
5793	N	N	pimiento
5794	N	N	hegemonía
5795	N	N	ce
5796	A	A	deseable
5798	V	V	comercializar
5799	N	N	yeltsin
5800	A	A	farmacéutico
5801	A	A	arbitrario
5802	A	A	sociológico
5803	D	R	de antemano
5804	N	N	interrogatorio
5805	N	N	patrocinio
5806	N	N	la coruña
5807	N	N	tope
5808	N	N	atenas
5809	N	N	recital
5810	N	N	equipamiento
5811	N	N	cronista
5812	N	N	municipalidad
5813	D	R	inevitablemente
5814	N	N	feto
5815	N	N	mafia
5816	N	N	patada
5817	N	N	manto
5818	N	N	rebaja
5819	D	R	legalmente
5820	V	V	rectificar
5821	N	N	premisa
5822	N	N	veterano
5823	N	N	inyección
5824	N	N	venecia
5825	N	N	burla
5826	N	N	condicionamiento
5827	N	N	cordón
5830	N	N	pupilo
5831	A	A	climático
5832	D	R	indudablemente
5833	N	N	contorno
5834	A	A	resistente
5835	V	V	fotografiar
5836	A	A	hostil
5837	D	R	meramente
5839	A	A	exigente
5840	N	N	solana
5841	A	A	análogo
5843	N	N	hemisferio
5844	N	N	vi
5845	N	N	pianista
5846	V	V	suplicar
5847	C	C	conforme
5848	V	V	culpar
5849	V	V	empapar
5850	N	N	decenio
5851	N	N	noroeste
5852	N	N	sociología
5853	V	V	prosperar
5854	V	V	capacitar
5855	A	A	inolvidable
5856	N	N	negación
5857	N	N	geometría
5858	N	N	astro
5859	N	N	interrupción
5860	A	A	exótico
5861	V	V	amarrar
5862	N	N	lavado
5863	N	N	resonancia
5864	N	N	suspiro
5865	V	V	enumerar
5866	A	A	colorado
5868	V	V	divisar
5869	N	N	naturalidad
5870	N	N	bombardeo
5871	A	A	compatible
5872	N	N	tango
5873	A	A	encantado
5874	N	N	san josé
5875	N	N	espina
5876	N	N	son
5877	N	N	reja
5879	V	V	concertar
5880	N	N	test
5881	A	A	usual
5882	N	N	mutación
5884	N	N	trujillo
5885	N	N	profesorado
5886	N	N	curación
5887	A	A	delicioso
5889	N	N	fidel
5890	N	N	irlanda
5891	V	V	despachar
5892	N	N	ignacio
5894	N	N	chofer
5895	N	N	distrito federal
5896	N	N	criminal
5897	V	V	charlar
5898	A	A	gracioso
5899	A	A	afortunado
5900	A	A	soberano
5901	V	V	coser
5902	N	N	gómez
5903	N	N	psicosis
5904	N	N	vocal
5905	N	N	desacuerdo
5906	N	N	extracción
5908	N	N	espía
5909	A	A	legendario
5910	N	N	peón
5911	V	V	enloquecer
5912	N	N	aviraneta
5913	V	V	predecir
5914	A	A	cómico
5915	N	N	óptico
5916	N	N	serbio
5917	N	N	latín
5919	N	N	atributo
5920	A	A	óseo
5921	N	N	degradación
5922	V	V	exaltar
5923	A	A	acelerado
5924	A	A	cruzado
5925	C	P	respecto del
5927	N	N	nobel
5929	A	A	diferencial
5930	V	V	apetecer
5931	N	N	contrabando
5932	N	N	ordenanza
5933	N	N	eternidad
5934	D	R	lamentablemente
5935	V	V	desechar
5936	N	N	ciclista
5937	N	N	gestor
5938	A	A	intensivo
5939	A	A	psiquiátrico
5940	A	A	despierto
5941	A	A	subversivo
5942	N	N	colmo
5943	A	A	encendido
5945	N	N	montevideo
5946	A	A	ardiente
5947	N	N	claustro
5948	N	N	mariposa
5951	N	N	locutor
5952	N	N	reconciliación
5953	N	N	navegación
5954	N	N	sofía
5955	N	N	fianza
5956	N	N	ganadero
5957	N	N	gil
5958	N	N	argelia
5959	N	N	impunidad
5961	A	A	proporcional
5962	D	R	nomás
5963	N	N	euforia
5964	N	N	esqueleto
5965	N	N	rubro
5966	N	N	supervisión
5967	A	A	analítico
5968	N	N	electorado
5969	N	N	intoxicación
5970	N	N	verbo
5971	N	N	consistencia
5972	N	N	vizcaya
5973	V	V	revivir
5974	N	N	cuantía
5976	N	N	mejoría
5977	N	N	poblado
5978	A	A	parado
5979	N	N	comuna
5980	N	N	escolta
5981	A	A	rítmico
5982	V	V	pulsar
5983	N	N	confirmación
5984	N	N	medición
5985	N	N	boe
5986	A	A	comparable
5987	V	V	emanar
5988	N	N	manuscrito
5989	N	N	psiquiatra
5990	A	A	penoso
5992	A	A	informal
5993	V	V	trepar
5994	N	N	desviación
5995	V	V	nutrir
5996	N	N	plantación
5997	N	N	rienda
5998	V	V	canalizar
5999	N	N	clic
6000	N	N	fijación
6001	A	A	novedoso
6002	V	V	vacilar
6003	V	V	abusar
6004	A	A	formidable
6005	V	V	notificar
6006	N	N	contemplación
6007	N	N	carlota
6008	N	N	haití
6009	N	N	euro
6010	A	A	reiterado
6011	V	V	accionar
6012	A	A	digestivo
6013	V	V	debutar
6014	N	N	destinatario
6015	A	A	perverso
6016	N	N	cordero
6017	N	N	incógnita
6019	N	N	latitud
6020	N	N	segunda guerra
6021	N	N	tenerife
6022	N	N	conquistador
6023	D	R	de todas maneras
6024	N	N	sor
6025	N	N	arcilla
6026	V	V	acosar
6027	N	N	beatriz
6029	N	N	caricia
6030	N	N	butaca
6031	A	A	minoritario
6032	V	V	engendrar
6034	A	A	inmobiliario
6035	N	N	newton
6036	N	N	higiene
6037	N	N	nene
6038	A	A	inexistente
6039	N	N	alicante
6040	N	N	agresividad
6041	N	N	rollo
6042	N	N	descuento
6043	N	N	cortesía
6044	A	A	organizado
6045	N	N	orina
6046	V	V	enunciar
6047	N	N	mansión
6048	N	N	esmalte
6049	N	N	lola
6050	N	N	ambigüedad
6051	N	N	palestino
6052	N	N	cristianismo
6053	V	V	destituir
6055	D	R	sucesivamente
6056	N	N	cervantes
6057	V	V	forjar
6058	N	N	aristóteles
6059	N	N	xxi
6060	V	V	acometer
6061	A	A	llamativo
6062	N	N	diferenciación
6063	N	N	patronal
6064	N	N	sucursal
6066	A	A	explosivo
6067	N	N	paradigma
6069	V	V	resbalar
6070	N	N	cota
6072	N	N	enigma
6073	N	N	guardián
6075	N	N	conducto
6076	N	N	turquía
6077	N	N	niñez
6078	N	N	presentador
6079	A	A	inadecuado
6080	N	N	cohete
6081	N	N	grabador
6082	N	N	molino
6083	V	V	adecuar
6084	N	N	coca
6085	N	N	reelección
6086	N	N	difunto
6087	N	N	manía
6088	A	A	celebrado
6089	N	N	cia
6090	N	N	golf
6091	N	N	bahía
6092	A	A	opositor
6093	N	N	explosivo
6094	N	N	velo
6096	A	A	potable
6097	N	N	federico
6099	N	N	brote
6100	A	A	melancólico
6102	F	I	ja
6103	V	V	parir
6104	V	V	escupir
6105	N	N	burocracia
6106	N	N	brisa
6107	A	A	contado
6108	N	M	dos mil
6109	N	N	filo
6110	N	N	urbanismo
6111	A	A	incomprensible
6112	N	N	faceta
6114	A	A	unánime
6115	A	A	bursátil
6116	N	N	camioneta
6117	A	A	espantoso
6118	V	V	festejar
6119	N	N	iniciación
6120	A	A	costero
6121	N	N	milímetro
6122	N	N	adelanto
6123	N	N	zarzuela
6124	V	V	esclarecer
6125	N	N	llanura
6126	A	A	episcopal
6127	N	N	pasto
6128	N	N	funeral
6129	N	N	arteria
6130	V	V	datar
6131	A	A	respetuoso
6132	N	N	glándula
6133	N	N	edificación
6134	N	N	salinas
6135	A	A	sinfónico
6136	N	N	ansia
6137	A	A	místico
6138	N	N	provisión
6139	N	N	incentivo
6140	V	V	sellar
6141	N	N	marte
6142	N	N	volcán
6143	N	N	afectado
6144	N	N	liquidación
6145	N	N	casino
6146	A	A	didáctico
6147	D	R	literalmente
6148	N	N	generalidad
6149	D	R	paulatinamente
6150	V	V	tentar
6151	N	N	objeción
6152	N	N	vietnam
6153	N	N	cordillera
6154	N	N	franco
6155	V	V	estacionar
6156	A	A	pedagógico
6157	A	A	canadiense
6158	N	M	diecisiete
6159	V	V	retratar
6160	N	N	rancho
6161	A	A	adjunto
6162	A	A	instrumental
6163	A	A	persistente
6164	N	N	abanico
6165	N	N	perla
6166	N	N	bata
6167	N	N	recelo
6168	N	N	marxismo
6169	V	V	edificar
6170	N	N	objetividad
6171	N	N	truco
6173	V	V	enojar
6175	N	N	anguita
6176	V	V	asar
6177	N	N	desconcierto
6178	N	N	dolores
6179	N	N	falsedad
6180	V	V	inhibir
6181	N	N	cometido
6182	N	N	licitación
6183	N	N	meditación
6184	N	N	baleares
6185	V	V	divulgar
