2359	V	asustar
2360	A	típico
2361	A	mero
2362	N	nube
2364	V	diseñar
2365	A	biológico
2366	N	arena
2367	V	fumar
2368	V	gastar
2370	N	legislación
2371	A	psicológico
2372	A	destacado
2373	N	pato
2374	A	abundante
2375	N	imperio
2376	N	claridad
2377	N	mentira
2378	V	anotar
2380	N	profundidad
2381	A	escolar
2382	N	defensor
2383	N	reflejo
2385	N	rechazo
2386	V	remitir
2387	N	piloto
2388	V	autorizar
2389	V	entrevistar
2391	A	conveniente
2392	N	mantenimiento
2393	V	centrar
2394	N	estímulo
2395	N	recorrido
2396	N	archivo
2397	N	incidente
2398	N	delegado
2399	C	en vez de
2400	N	efe
2402	N	obrero
2403	A	indígena
2404	V	molestar
2405	V	satisfacer
2406	A	conservador
2408	N	hipótesis
2410	V	aspirar
2411	N	alrededor
2413	N	convocatoria
2414	A	ambiente
2415	N	sida
2417	N	lágrima
2418	A	listo
2419	N	salto
2420	A	digno
2421	V	examinar
2422	V	desprender
2423	N	trato
2424	V	reproducir
2425	V	penetrar
2426	A	íntimo
2427	V	extraer
2428	N	renta
2429	N	valle
2430	N	roca
2431	N	baja
2432	N	evidencia
2433	N	gabinete
2434	N	amante
2436	N	reino
2437	N	arquitectura
2438	N	ácido
2440	N	variación
2441	N	colonia
2442	A	provincial
2443	N	hilo
2444	A	olímpico
2445	N	mejora
2446	N	once
2447	N	dama
2448	V	cesar
2449	N	misterio
2450	N	paquete
2451	N	santo
2452	A	eterno
2453	N	senado
2454	V	engañar
2455	N	circulación
2456	N	medicamento
2457	N	expectativa
2459	N	trastorno
2460	A	electrónico
2463	N	atmósfera
2464	V	cocer
2466	N	colega
2467	N	alimentación
2468	N	apartado
2469	N	caballero
2471	N	gato
2472	N	pájaro
2473	N	magistrado
2474	N	ejemplar
2475	N	comando
2476	V	agarrar
2477	A	exacto
2478	N	máximo
2479	N	camión
2480	N	emperador
2481	N	intercambio
2485	N	xix
2487	N	celebración
2488	N	banesto
2489	N	entusiasmo
2490	N	miguel
2493	N	prestigio
2494	N	ampliación
2495	A	ilegal
2496	N	cumplimiento
2497	V	sospechar
2498	A	masivo
2500	A	peruano
2502	V	consolidar
2504	V	sobrevivir
2505	N	juzgado
2507	V	combinar
2508	N	bolsillo
2509	V	conectar
2510	V	generalizar
2512	A	solitario
2513	N	aprobación
2514	V	renovar
2515	V	reaccionar
2516	D	particularmente
2517	N	cualquiera
2518	N	ideología
2519	V	derrotar
2520	N	grasa
2521	A	masculino
2522	V	exhibir
2523	N	concejal
2524	D	anoche
2526	D	anteriormente
2527	N	china
2528	N	teniente
2529	N	humo
2530	A	delicado
2531	N	reglamento
2534	A	dramático
2536	C	aparte de
2537	N	infección
2538	N	polémica
2539	N	virgen
2540	N	de
2541	A	agudo
2542	A	venezolano
2544	A	vigente
2545	N	cura
2546	N	guerrilla
2547	N	rincón
2549	C	a medida que
2550	A	característico
2552	N	lima
2553	N	feria
2554	A	agrario
2555	N	manifiesto
2556	V	reiterar
2557	A	sagrado
2559	V	provenir
2560	A	imprescindible
2561	V	proseguir
2562	D	previamente
2563	N	confusión
2564	N	banca
2566	N	cantante
2567	N	candidatura
2568	V	depositar
2569	N	editorial
2570	N	israel
2571	A	ideal
2572	N	verso
2573	N	tabaco
2574	N	vacación
2576	N	infraestructura
2577	A	opuesto
2579	V	regalar
2580	V	expulsar
2581	A	aislado
2582	A	complicado
2583	V	circular
2584	A	juvenil
2585	N	escrito
2586	N	aprendizaje
2587	N	visitante
2588	N	horizonte
2589	N	expansión
2590	V	estrenar
2591	N	distrito
2592	N	dignidad
2593	A	académico
2594	V	aguantar
2597	N	corredor
2598	A	genético
2599	N	sensibilidad
2600	V	prolongar
2601	A	magnífico
2602	A	sucio
2603	A	oriental
2604	N	tonelada
2606	D	por cierto
2607	N	entrenador
2608	V	acostar
2609	N	bolivia
2610	N	promesa
2611	N	torre
2612	V	aludir
2613	V	quejar
2614	D	efectivamente
2615	N	programación
2616	D	fácilmente
2617	N	felicidad
2618	N	depósito
2619	V	estimular
2621	V	estallar
2622	V	regir
2623	A	fiel
2624	N	limitación
2625	N	esclavo
2626	D	afuera
2627	N	terrorismo
2628	V	corregir
2629	N	la habana
2630	R	bastante
2631	N	primavera
2632	N	panorama
2633	A	avanzado
2634	N	oscuridad
2635	N	detención
2636	N	obstáculo
2637	A	grueso
2638	N	embajada
2639	N	percepción
2640	N	importación
2641	N	esencia
2642	N	cola
2643	A	diplomático
2644	N	sabor
2645	A	energético
2646	V	lamentar
2647	N	secuestro
2648	N	clinton
2649	N	apariencia
2653	A	nacionalista
2654	N	zapato
2655	N	expediente
2656	N	señorito
2657	A	doméstico
2658	V	acariciar
2660	A	parcial
2661	A	espacial
2662	N	gloria
2663	N	turno
2664	N	cuarenta
2665	A	oculto
2666	N	diablo
2667	V	excluir
2668	N	contradicción
2669	N	amo
2670	N	mandato
2671	N	proyección
2673	A	húmedo
2674	N	circuito
2677	N	conductor
2678	N	corresponsal
2679	N	incendio
2680	N	posesión
2681	N	antecedente
2682	N	panamá
2683	V	agotar
2684	A	espectacular
2686	N	gravedad
2687	N	modalidad
2688	A	sucesivo
2689	A	variado
2691	V	admirar
2692	N	ecuador
2693	V	financiar
2694	A	republicano
2695	V	tapar
2696	N	arco
2697	V	invadir
2699	A	estético
2701	V	jurar
2702	N	sacrificio
2703	N	financiación
2704	N	nave
2705	A	incapaz
2706	N	onda
2708	N	raza
2709	V	enterrar
2710	N	virus
2711	N	aportación
2712	N	curiosidad
2713	A	mediano
2714	A	reducido
2715	V	involucrar
2716	N	tarifa
2717	A	romano
2718	V	captar
2719	N	comisario
2720	A	espiritual
2721	V	inspirar
2722	A	andaluz
2723	N	cuerdo
2724	N	defecto
2725	N	comparación
2726	N	viajero
2727	N	cigarrillo
2728	N	cuota
2731	V	residir
2732	N	disminución
2733	A	territorial
2734	N	combinación
2735	A	restante
2736	N	llave
2738	N	síntesis
2739	C	cada vez que
2741	N	efe
2742	A	ancho
2743	N	mérito
2744	N	introducción
2745	N	gen
2746	N	desaparición
2748	V	multiplicar
2749	N	harina
2750	N	castigo
2751	N	corona
2752	V	concretar
2754	N	milagro
2757	N	corporación
2758	N	destrucción
2759	N	bogotá
2760	N	continuidad
2761	V	solucionar
2762	V	competir
2764	N	entrenamiento
2765	N	desgracia
2766	V	proclamar
2767	N	martín
2768	N	revisión
2769	N	cualidad
2771	N	orilla
2772	V	forzar
2773	N	vigilancia
2774	A	exclusivo
2775	N	fantasía
2776	A	conjunto
2777	V	afrontar
2778	V	armar
2779	N	comprensión
2780	V	pesar
2781	A	publicitario
2782	V	vigilar
2783	V	asignar
2785	V	abarcar
2787	N	multitud
2788	V	extrañar
2789	N	pri
2790	A	mágico
2792	N	jesús
2794	D	posiblemente
2795	A	estratégico
2796	N	adolescente
2797	N	compositor
2798	N	puesta
2799	V	retener
2800	N	mediodía
2801	V	cansar
2803	N	evento
2804	N	físico
2805	N	a
2806	N	precisión
2808	N	puerto rico
2809	N	semilla
2811	N	pasajero
2812	A	corriente
2813	C	una vez que
2814	N	huella
2815	V	condicionar
2816	A	disponible
2817	A	indispensable
2818	N	placa
2819	N	monte
2821	N	centenar
2822	N	emergencia
2823	V	atar
2824	A	absurdo
2825	N	lujo
2827	N	asesor
2828	V	reservar
2829	N	gallo
2830	N	tesoro
2831	V	imprimir
2832	N	ordenador
2833	D	normalmente
2834	N	doctrina
2835	A	inevitable
2836	N	mínimo
2838	V	doler
2839	N	cinta
2840	N	líquido
2841	V	oler
2843	N	tragedia
2844	A	moderado
2845	V	fallar
2846	V	anticipar
2847	A	visible
2848	N	conexión
2849	N	colaborador
2850	V	ligar
2851	N	cartero
2853	N	convicción
2854	N	conservación
2855	A	singular
2856	N	inquietud
2857	D	relativamente
2858	V	castigar
2859	C	dado que
2860	N	identificación
2861	N	cabello
2862	V	conquistar
2864	N	disparo
2865	N	bienestar
2866	N	mina
2867	N	castellano
2871	N	iii
2873	N	moscú
2874	N	estadístico
2875	N	rigor
2876	N	igualdad
2878	V	ajustar
2879	V	administrar
2880	V	clasificar
2881	N	utilidad
2882	N	conquista
2883	V	habitar
2884	N	cincuenta
2885	A	cinematográfico
2886	N	integrante
2887	A	satisfecho
2888	A	considerable
2889	N	mito
2890	N	explosión
2891	N	beso
2892	D	aparentemente
2893	A	estructural
2894	N	fundamento
2895	A	válido
2897	V	transportar
2898	V	avisar
2899	N	maniobra
2900	A	urgente
2901	N	subida
2902	N	marino
2903	A	extenso
2904	N	incidencia
2905	N	pelota
2906	N	intelectual
2907	N	monje
2908	N	adulto
2909	A	estricto
2910	V	explotar
2912	A	paralelo
2913	N	boda
2914	A	leve
2916	N	varón
2917	A	nocturno
2918	V	agitar
2919	R	vos
2920	N	escultura
2921	N	fama
2922	C	ahora que
2923	D	necesariamente
2924	N	real madrid
2925	A	corporal
2926	N	fantasma
2928	N	adaptación
2929	N	síndrome
2930	V	inscribir
2932	N	creencia
2934	A	primitivo
2935	V	borrar
2936	C	de manera que
2937	A	terrorista
2938	N	gota
2939	V	cultivar
2940	A	maravilloso
2941	A	atlético
2942	V	ratificar
2943	V	aguardar
2944	C	de acuerdo a
2945	N	fallo
2946	V	ocasionar
2947	N	intérprete
2948	N	cruz
2950	V	librar
2951	N	sexto
2952	N	ala
2953	V	dotar
2954	N	contraste
2955	N	licenciado
2956	N	carro
2957	N	socialismo
2958	N	lección
2959	N	votación
2960	N	préstamo
2961	A	oportuno
2962	D	suficientemente
2963	N	agresión
2965	N	pleno
2966	N	pistola
2970	N	narcotráfico
2971	A	dorado
2972	N	trayectoria
2974	N	satélite
2975	N	ocupación
2976	N	ajuste
2977	N	debilidad
2980	N	habilidad
2981	N	transmisión
2983	N	sospecha
2984	N	comerciante
2985	V	aproximar
2986	N	miseria
2988	N	misa
2989	N	domicilio
2990	A	ciego
2991	A	adicional
2992	N	finalidad
2993	A	hecho
2994	N	pecado
2995	D	mientras tanto
2996	N	unión europea
2997	N	separación
2998	V	mentir
2999	N	conde
3000	A	idéntico
3001	D	a lo mejor
3002	N	mundial
3003	N	lógico
3004	N	pnv
3005	N	planificación
3006	A	obligado
3008	N	leyenda
3009	N	vigor
3010	V	suscribir
3011	A	encargado
3012	N	suspensión
3014	N	determinación
3018	N	talento
3019	V	batir
3021	N	vidrio
3022	V	frenar
3023	N	herramienta
3024	D	verdaderamente
3025	N	vitamina
3026	A	severo
3027	N	vanguardia
3028	N	abuso
3029	N	coro
3030	N	complejo
3032	N	ave
3033	V	enamorar
3035	A	excepcional
3036	N	cuartel
3037	N	trámite
3038	V	conversar
3040	N	tramo
3042	N	xx
3043	N	nieve
3044	V	resaltar
3045	N	caracas
3047	A	visual
3048	N	cm
3049	N	esfera
3050	V	agrupar
3051	N	secuencia
3052	N	prisa
3053	N	asesino
3054	N	palo
3055	N	copia
3056	N	escritura
3058	C	caso del
3059	N	odio
3060	N	cristo
3061	N	coordinador
3062	V	propiciar
3063	V	lucir
3064	N	internet
3065	N	regulación
3066	N	tránsito
3068	D	profundamente
3069	N	clínico
3070	N	moral
3071	V	doblar
3073	N	militante
3074	D	en cualquier caso
3075	N	onu
3076	V	culminar
3077	A	artificial
3078	N	gerente
3079	N	observador
3080	N	agrupación
3081	N	pedazo
3082	N	combustible
3083	A	limitado
3084	N	llama
3085	N	medalla
3086	N	párrafo
3089	N	curvo
3090	N	locura
3091	A	dominante
3092	N	calma
3093	N	respaldo
3094	A	divino
3096	V	violar
3097	N	renovación
3098	V	protagonizar
3099	R	contigo
3100	C	al tiempo que
3101	N	ugt
3102	V	acentuar
3103	A	progresivo
3104	A	sonoro
3105	V	rodar
3106	N	ángulo
3107	A	sorprendente
3109	N	eco
3110	V	temblar
3111	V	empeñar
3112	N	ola
3113	A	inocente
3114	N	incorporación
3115	A	terrestre
3116	N	magnitud
3117	N	vocación
3118	N	cerdo
3119	N	humedad
3121	N	violación
3122	V	presionar
3124	N	menor
3125	A	atractivo
3126	N	asistente
3127	N	jurado
3128	A	africano
3129	V	sembrar
3130	N	coordinación
3133	V	comportar
3134	A	partidario
3135	A	decidido
3136	N	invitado
3137	V	absorber
3138	A	poético
3139	V	apostar
3140	V	rezar
3141	N	filme
3142	A	valioso
3143	V	vengar
3144	N	torero
3145	V	disolver
3146	A	infinito
3147	V	deducir
3148	C	así como
3149	V	relatar
3150	N	creador
3151	D	acá
3152	N	nombramiento
3154	N	privilegio
3156	N	aspiración
3157	D	siquiera
3158	D	enseguida
3159	N	documentación
3161	N	fibra
3162	N	encargado
3163	N	decena
3164	V	trazar
3165	A	misterioso
3166	F	oh
3167	N	tronco
3168	N	occidente
3169	V	adivinar
3170	N	afán
3171	N	muñeco
3172	N	renuncia
3173	A	vegetal
3174	V	exclamar
3176	N	espada
3177	N	ganador
3178	D	ligeramente
3179	N	pluma
3181	N	ansiedad
3182	N	fusión
3183	N	país vasco
3184	N	grano
3185	A	obvio
3186	N	mancha
3187	N	viudo
3188	N	relieve
3189	D	personalmente
3190	D	ciertamente
3191	A	colonial
3193	N	recomendación
3194	A	aparente
3195	N	valoración
3196	N	otoño
3197	N	asalto
3199	N	nervio
3200	N	fotógrafo
3201	N	infierno
3203	N	maíz
3204	V	sacudir
3205	N	fernando
3207	N	barra
3208	A	sujeto
3210	V	suscitar
3211	N	tv
3212	N	tercio
3213	A	integral
3214	A	teatral
3215	N	centímetro
3217	N	broma
3218	N	prioridad
3219	A	agradable
3220	A	funcional
3221	N	civilización
3223	N	represión
3224	A	noble
3225	N	sierra
3226	N	adquisición
3227	N	tranquilidad
3228	N	sanidad
3229	A	precioso
3230	N	balón
3231	N	transferencia
3232	N	aniversario
3233	V	demandar
3234	N	robo
3235	N	xviii
3237	N	repente
3238	N	aliado
3240	N	aporte
3242	N	ideal
3243	N	giro
3244	A	doloroso
3245	N	condena
3246	N	parlamentario
3248	N	herencia
3249	V	programar
3250	N	villa
3251	V	editar
3252	N	km
3253	N	licencia
3254	V	rescatar
3255	N	experimento
3257	V	fortalecer
3258	N	exilio
3259	A	modesto
3261	N	ganancia
3262	N	aceptación
3263	D	adentro
3264	N	daniel
3265	V	prevenir
3266	N	limpieza
3267	N	desierto
3268	N	privatización
3269	A	tremendo
3270	V	pelear
3271	V	clavar
3272	V	deshacer
3273	A	elegante
3274	N	fuga
3276	N	cancha
3277	A	célebre
3278	V	radicar
3279	A	israelí
3281	N	recinto
3282	V	restar
3283	N	crema
3284	D	plenamente
3285	N	contribución
3287	C	respecto al
3288	N	canadá
3289	N	preferencia
3290	N	cardenal
3291	N	prestación
3293	N	gramo
3294	N	caza
3296	N	uniforme
3297	A	elemental
3299	N	fiscalía
3300	V	configurar
3301	N	plataforma
3302	A	filosófico
3304	N	canciller
3305	V	fracasar
3307	N	gran bretaña
3309	N	ruina
3310	N	ronda
3311	A	terapéutico
3313	N	selva
3314	N	casco
3315	V	proveer
3317	A	romántico
3318	N	convención
3319	N	fragmento
3320	A	apropiado
3321	A	intermedio
3322	N	península
3323	N	pez
3324	N	mandatario
3325	N	ángel
3326	N	traslado
3327	N	minoría
3329	N	barrera
3331	N	refugio
3332	N	legislador
3333	N	desplazamiento
3334	A	metálico
3335	N	uruguay
3336	N	soporte
3337	N	duque
3340	N	resumen
3341	A	animal
3342	N	filósofo
3343	N	récord
3344	N	accionista
3345	N	inspección
3346	V	secar
3347	V	reparar
3348	N	limón
3349	N	longitud
3350	N	abandono
3352	N	cementerio
3353	N	finca
3354	C	en cuanto al
3357	N	prevención
3358	N	judío
3359	A	racional
3360	A	complementario
3362	N	tormenta
3363	A	alejado
3364	R	consigo
3365	N	desempleo
3366	N	tumba
3368	N	deterioro
3369	N	retorno
3370	N	buque
3371	C	en tanto que
3372	N	honduras
3373	N	refugiado
3374	V	brillar
3375	V	argumentar
3376	N	soberanía
3378	D	oficialmente
3379	A	ordinario
3380	V	triunfar
3381	N	inspector
3383	A	perteneciente
3384	V	disimular
3385	D	evidentemente
3386	A	prolongado
3387	N	cariño
3388	N	editor
3389	N	caribe
3390	N	e
3391	V	guiar
3392	N	psicología
3393	V	imitar
3394	N	pretensión
3395	N	embarazo
3398	N	vela
3399	N	aviso
3400	V	acelerar
3401	A	emocional
3402	A	simbólico
3403	N	paciencia
3404	V	paralizar
3405	N	monumento
3406	N	enviado
3407	N	ap
3408	N	historiador
3410	N	delincuente
3411	N	tubo
3412	N	catalán
3413	A	representativo
3414	V	pisar
3415	N	periodismo
3416	N	carencia
3418	V	secuestrar
3419	V	perjudicar
3420	A	perdido
3421	N	rumbo
3422	N	plantilla
3423	N	abc
3425	N	noción
3426	A	mixto
3427	N	horror
3428	V	contraer
3429	N	flujo
3430	N	el salvador
3431	N	autorización
3433	A	convencional
3434	N	olvido
3435	V	acomodar
3436	N	gal
3438	N	calendario
3440	N	probabilidad
3442	N	excelencia
3444	A	muscular
3445	N	rapidez
3447	N	rol
3448	A	periodístico
3451	N	comunista
3452	N	urss
3453	N	jugo
3454	N	participante
3456	N	respiración
3457	A	lingüístico
3459	V	prender
3460	A	creativo
3461	N	vigencia
3462	V	desviar
3463	V	tragar
3464	N	inconveniente
3466	D	aparte
3467	A	mortal
3468	A	legítimo
3469	V	encaminar
3470	N	cero
3471	A	trágico
3473	V	desplegar
3474	A	directivo
3475	A	marino
3476	V	reemplazar
3477	N	vaca
3478	N	pasaje
3479	N	invasión
3480	V	capturar
3481	V	bañar
3482	N	montaje
3483	A	agresivo
3485	A	razonable
3486	A	salarial
3487	A	judío
3489	N	sufrimiento
3490	N	receptor
3491	N	miel
3493	D	constantemente
3494	D	justamente
3495	N	desastre
3496	A	remoto
3497	A	maldito
3498	N	fabricación
3499	N	film
3500	N	bolo
